DestinationPort,FlowDuration,TotalFwdPackets,TotalBackwardPackets,TotalLengthofFwdPackets,TotalLengthofBwdPackets,FwdPacketLengthMax,FwdPacketLengthMin,FwdPacketLengthMean,FwdPacketLengthStd,BwdPacketLengthMax,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowPackets/s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLength,BwdHeaderLength,FwdPackets/s,BwdPackets/s,MinPacketLength,MaxPacketLength,PacketLengthMean,PacketLengthStd,PacketLengthVariance,FINFlagCount,SYNFlagCount,RSTFlagCount,PSHFlagCount,ACKFlagCount,URGFlagCount,CWEFlagCount,ECEFlagCount,Down/UpRatio,AveragePacketSize,AvgFwdSegmentSize,AvgBwdSegmentSize,FwdHeaderLength1,FwdAvgBytes/Bulk,FwdAvgPackets/Bulk,FwdAvgBulkRate,BwdAvgBytes/Bulk,BwdAvgPackets/Bulk,BwdAvgBulkRate,SubflowFwdPackets,SubflowFwdBytes,SubflowBwdPackets,SubflowBwdBytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,Label
80,5411715,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.739137224,1803905.0,3123667.044,5410805,143,5411715,2705857.5,3825373.44,5410805,910,0,0.0,0.0,0,0,0,0,0,0,104,40,0.554352918,0.184784306,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5558383,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.71963375,1852794.333,3208370.968,5557502,127,5558383,2779191.5,3929124.39,5557502,881,0,0.0,0.0,0,0,0,0,0,0,104,40,0.539725312,0.179908437,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5536094,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.722531084,1845364.667,3195697.258,5535438,77,5536094,2768047.0,3913681.885,5535438,656,0,0.0,0.0,0,0,0,0,0,0,104,40,0.541898313,0.180632771,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5536153,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.722523384,1845384.333,3195688.019,5535447,123,5536153,2768076.5,3913652.893,5535447,706,0,0.0,0.0,0,0,0,0,0,0,104,40,0.541892538,0.180630846,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5225427,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.765487682,1741809.0,3016140.467,5224548,104,5225427,2612713.5,3693691.773,5224548,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.574115761,0.19137192,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5570519,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.718065947,1856839.667,3215369.031,5569628,131,5570519,2785259.5,3937691.695,5569628,891,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53854946,0.179516487,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5279900,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.757590106,1759966.667,3047713.432,5279163,172,5279900,2639950.0,3732410.819,5279163,737,0,0.0,0.0,0,0,0,0,0,0,104,40,0.568192579,0.189397526,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5719869,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.699316715,1906623.0,3301597.158,5718979,148,5719869,2859934.5,4043299.507,5718979,890,0,0.0,0.0,0,0,0,0,0,0,104,40,0.524487536,0.174829179,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5734625,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.697517274,1911541.667,3310268.084,5733910,172,5734625,2867312.5,4053981.062,5733910,715,0,0.0,0.0,0,0,0,0,0,0,104,40,0.523137956,0.174379319,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5461384,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.73241508,1820461.333,3152531.376,5460691,113,5461384,2730692.0,3860801.611,5460691,693,0,0.0,0.0,0,0,0,0,0,0,104,40,0.54931131,0.18310377,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5194158,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.770095942,1731386.0,2998238.848,5193454,99,5194158,2597079.0,3671828.738,5193454,704,0,0.0,0.0,0,0,0,0,0,0,104,40,0.577571957,0.192523986,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5606849,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.713413184,1868949.667,3236428.166,5606055,131,5606849,2803424.5,3963518.063,5606055,794,0,0.0,0.0,0,0,0,0,0,0,104,40,0.535059888,0.178353296,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5317307,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.752260496,1772435.667,3069181.349,5316421,97,5317307,2658653.5,3758650.844,5316421,886,0,0.0,0.0,0,0,0,0,0,0,104,40,0.564195372,0.188065124,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5021476,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.796578536,1673825.333,2898467.242,5020687,95,5021476,2510738.0,3549603.917,5020687,789,0,0.0,0.0,0,0,0,0,0,0,104,40,0.597433902,0.199144634,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5736127,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.69733463,1912042.333,3311143.059,5735421,167,5736127,2868063.5,4055055.865,5735421,706,0,0.0,0.0,0,0,0,0,0,0,104,40,0.523000973,0.174333658,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5155899,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.775810387,1718633.0,2976007.985,5155031,94,5155899,2577949.5,3644543.609,5155031,868,0,0.0,0.0,0,0,0,0,0,0,104,40,0.58185779,0.193952597,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5325298,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.751131674,1775099.333,3073785.429,5324401,97,5325298,2662649.0,3764285.778,5324401,897,0,0.0,0.0,0,0,0,0,0,0,104,40,0.563348755,0.187782918,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5071774,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.788678675,1690591.333,2927593.4,5071085,131,5071774,2535887.0,3585311.395,5071085,689,0,0.0,0.0,0,0,0,0,0,0,104,40,0.591509007,0.197169669,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,67935842,203,105,48783,183592,585,0,240.3103448,252.4075112,1870,0,1748.495238,335.9927347,4.533689301,221289.3876,415712.1381,3581223,4,67900000,336298.8069,473529.5017,3581223,887,67900000,653228.0,483396.8872,3582115,4,0,0,0,0,6504,3368,2.988113403,1.545575898,0,1870,752.0226537,769.9543308,592829.6716,0,0,0,1,0,0,0,0,0,754.4642857,240.3103448,1748.495238,6504,0,0,0,0,0,0,203,48783,105,183592,29200,1149,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5229561,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.764882559,1743187.0,3018516.839,5228670,127,5229561,2614780.5,3696597.981,5228670,891,0,0.0,0.0,0,0,0,0,0,0,104,40,0.573661919,0.19122064,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,646,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,3095.975232,646.0,0.0,646,646,646,646.0,0.0,646,646,0,0.0,0.0,0,0,0,0,0,0,64,0,3095.975232,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1439,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5637948,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.709477987,1879316.0,3254486.235,5637273,127,5637948,2818974.0,3985676.669,5637273,675,0,0.0,0.0,0,0,0,0,0,0,104,40,0.532108491,0.177369497,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5353852,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.747125621,1784617.333,3090407.043,5353112,142,5353852,2676926.0,3784698.537,5353112,740,0,0.0,0.0,0,0,0,0,0,0,104,40,0.560344216,0.186781405,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5074862,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.788198773,1691620.667,2929211.723,5073983,123,5074862,2537431.0,3587226.24,5073983,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.59114908,0.197049693,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5518740,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.724803125,1839580.0,3185570.536,5517960,125,5518740,2759370.0,3901235.391,5517960,780,0,0.0,0.0,0,0,0,0,0,0,104,40,0.543602344,0.181200781,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5177649,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.772551403,1725883.0,2988696.113,5176932,128,5177649,2588824.5,3660136.727,5176932,717,0,0.0,0.0,0,0,0,0,0,0,104,40,0.579413552,0.193137851,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5583560,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.716388827,1861186.667,3223053.269,5582848,97,5583560,2791780.0,3947166.219,5582848,712,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53729162,0.179097207,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5327069,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.750881958,1775689.667,3074927.416,5326310,158,5327069,2663534.5,3765733.226,5326310,759,0,0.0,0.0,0,0,0,0,0,0,104,40,0.563161468,0.187720489,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5055218,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.791261623,1685072.667,2917876.312,5054346,157,5055218,2527609.0,3573345.734,5054346,872,0,0.0,0.0,0,0,0,0,0,0,104,40,0.593446217,0.197815406,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5410992,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.739235985,1803664.0,3123267.807,5410103,128,5410992,2705496.0,3824891.9,5410103,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.554426989,0.184808996,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5154974,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.775949597,1718324.667,2975460.939,5154091,160,5154974,2577487.0,3643868.322,5154091,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.581962198,0.193987399,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5600859,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.714176165,1866953.0,3233033.92,5600139,151,5600859,2800429.5,3959387.146,5600139,720,0,0.0,0.0,0,0,0,0,0,0,104,40,0.535632124,0.178544041,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5325067,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.751164258,1775022.333,3073656.388,5324175,128,5325067,2662533.5,3764129.507,5324175,892,0,0.0,0.0,0,0,0,0,0,0,104,40,0.563373193,0.187791064,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5754952,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.695053582,1918317.333,3321857.532,5754068,162,5754952,2877476.0,4068115.42,5754068,884,0,0.0,0.0,0,0,0,0,0,0,104,40,0.521290186,0.173763395,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5487491,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.72893058,1829163.667,3167429.333,5486596,96,5487491,2743745.5,3878976.377,5486596,895,0,0.0,0.0,0,0,0,0,0,0,104,40,0.546697935,0.182232645,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5197520,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.769597808,1732506.667,3000006.702,5196616,125,5197520,2598760.0,3673923.188,5196616,904,0,0.0,0.0,0,0,0,0,0,0,104,40,0.577198356,0.192399452,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5629007,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.710604908,1876335.667,3249282.577,5628284,147,5629007,2814503.5,3979286.545,5628284,723,0,0.0,0.0,0,0,0,0,0,0,104,40,0.532953681,0.177651227,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5348167,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.747919801,1782722.333,3087004.437,5347288,127,5348167,2674083.5,3780482.059,5347288,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.560939851,0.18697995,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5081171,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.787220111,1693723.667,2933021.357,5080485,158,5081171,2540585.5,3591960.32,5080485,686,0,0.0,0.0,0,0,0,0,0,0,104,40,0.590415083,0.196805028,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5502057,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.727000829,1834019.0,3176002.683,5501351,143,5502057,2751028.5,3889543.38,5501351,706,0,0.0,0.0,0,0,0,0,0,0,104,40,0.545250622,0.181750207,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5230271,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.764778728,1743423.667,3018933.689,5229388,101,5230271,2615135.5,3697111.341,5229388,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.573584046,0.191194682,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5659068,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.706830171,1886356.0,3266665.151,5658376,119,5659068,2829534.0,4000586.722,5658376,692,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530122628,0.176707543,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5738897,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.696998047,1912965.667,3312542.276,5737960,159,5738897,2869448.5,4056687.867,5737960,937,0,0.0,0.0,0,0,0,0,0,0,104,40,0.522748535,0.174249512,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5461195,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.732440427,1820398.333,3152420.524,5460500,123,5461195,2730597.5,3860665.139,5460500,695,0,0.0,0.0,0,0,0,0,0,0,104,40,0.549330321,0.183110107,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5196747,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.769712283,1732249.0,2999581.192,5195867,137,5196747,2598373.5,3673410.536,5195867,880,0,0.0,0.0,0,0,0,0,0,0,104,40,0.577284213,0.192428071,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5262223,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.760135023,1754074.333,3037545.72,5261530,95,5262223,2631111.5,3719973.517,5261530,693,0,0.0,0.0,0,0,0,0,0,0,104,40,0.570101267,0.190033756,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5708586,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.700698912,1902862.0,3295101.1,5707717,150,5708586,2854293.0,4035350.92,5707717,869,0,0.0,0.0,0,0,0,0,0,0,104,40,0.525524184,0.175174728,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5419474,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.738079009,1806491.333,3128421.226,5418881,93,5419474,2709737.0,3831308.187,5418881,593,0,0.0,0.0,0,0,0,0,0,0,104,40,0.553559257,0.184519752,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5125909,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.780349398,1708636.333,2958696.711,5125045,122,5125909,2562954.5,3623343.133,5125045,864,0,0.0,0.0,0,0,0,0,0,0,104,40,0.585262048,0.195087349,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5569296,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.718223632,1856432.0,3214843.057,5568613,124,5569296,2784648.0,3937121.06,5568613,683,0,0.0,0.0,0,0,0,0,0,0,104,40,0.538667724,0.179555908,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5291554,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.755921606,1763851.333,3054448.803,5290825,123,5291554,2645777.0,3740662.755,5290825,729,0,0.0,0.0,0,0,0,0,0,0,104,40,0.566941205,0.188980402,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5722059,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.699049066,1907353.0,3302815.66,5721116,127,5722059,2861029.5,4044773.118,5721116,943,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5242868,0.174762267,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5136270,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.778775259,1712090.0,2964670.846,5135397,98,5136270,2568135.0,3630656.739,5135397,873,0,0.0,0.0,0,0,0,0,0,0,104,40,0.584081444,0.194693815,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,68337890,203,104,48985,183700,585,0,241.3054187,253.3691693,1870,0,1766.346154,309.6531028,4.492383362,223326.4379,425221.0482,3861200,5,68300000,338290.2921,485066.0135,3861200,871,68300000,663473.1262,500895.1241,3861987,5,0,0,0,0,6504,3336,2.970533623,1.521849738,0,1870,755.4707792,772.8182587,597248.061,0,0,0,1,0,0,0,0,0,757.9315961,241.3054187,1766.346154,6504,0,0,0,0,0,0,203,48985,104,183700,29200,1150,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5598498,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.714477347,1866166.0,3231531.373,5597617,138,5598498,2799249.0,3957489.978,5597617,881,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53585801,0.178619337,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,351,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,5698.005698,351.0,0.0,351,351,351,351.0,0.0,351,351,0,0.0,0.0,0,0,0,0,0,0,64,0,5698.005698,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1439,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5317104,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.752289216,1772368.0,3069057.22,5316210,92,5317104,2658552.0,3758495.988,5316210,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.564216912,0.188072304,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
